work_year,experience_level,employment_type,job_title,salary,employee_residence,remote_ratio,company_location,company_size
2024,Senior,full-time,Machine Learning Scientist,178000,CA,0,CA,medium
2024,Senior,full-time,Data Architect,165000,US,0,US,medium
2024,Senior,full-time,Data Architect,123000,US,0,US,medium
2024,Senior,full-time,Data Infrastructure Engineer,190000,US,0,US,medium
2024,Senior,full-time,Data Infrastructure Engineer,170000,US,0,US,medium
2024,Mid,full-time,Machine Learning Engineer,247500,US,0,US,medium
2024,Mid,full-time,Machine Learning Engineer,172200,US,0,US,medium
2024,Senior,full-time,Business Intelligence,125000,US,1,US,medium
2024,Senior,full-time,Business Intelligence,120000,US,1,US,medium
2024,Mid,full-time,Data Analyst,152300,US,0,US,medium
2024,Mid,full-time,Data Analyst,76200,US,0,US,medium
2024,Senior,full-time,Data Scientist,269000,CA,0,CA,medium
2024,Senior,full-time,Data Scientist,139000,CA,0,CA,medium
2024,Mid,full-time,Data Engineer,214300,US,0,US,medium
2024,Mid,full-time,Data Engineer,108500,US,0,US,medium
2024,Senior,full-time,Machine Learning Engineer,195000,US,1,US,medium
2024,Senior,full-time,Machine Learning Engineer,130000,US,1,US,medium
2024,Mid,full-time,Data Engineer,115000,US,1,US,medium
2024,Mid,full-time,Data Engineer,95000,US,1,US,medium
2024,Senior,full-time,Data Analyst,150000,US,1,US,medium
2024,Senior,full-time,Data Analyst,125000,US,1,US,medium
2024,Mid,full-time,Data Operations Associate,120000,US,0,US,medium
2024,Mid,full-time,Data Operations Associate,100000,US,0,US,medium
2024,Mid,full-time,Data Engineer,170000,US,1,US,medium
2024,Mid,full-time,Data Engineer,90000,US,1,US,medium
2024,Mid,full-time,Business Intelligence,151250,US,0,US,medium
2024,Mid,full-time,Business Intelligence,137500,US,0,US,medium
2024,Senior,full-time,Data Analyst,119900,US,0,US,medium
2024,Senior,full-time,Data Analyst,109000,US,0,US,medium
2024,Mid,full-time,Data Scientist,200000,US,1,US,medium
2024,Mid,full-time,Data Scientist,160000,US,1,US,medium
2024,Junior,full-time,Data Analyst,135000,US,0,US,medium
2024,Junior,full-time,Data Analyst,90000,US,0,US,medium
2024,Senior,full-time,Data Scientist,260000,CA,0,CA,medium
2024,Senior,full-time,Data Scientist,178000,CA,0,CA,medium
2024,Senior,full-time,Data Scientist,48019,IN,1,IN,large
2024,Mid,full-time,Data Analyst,89500,US,1,US,medium
2024,Mid,full-time,Data Analyst,65000,US,1,US,medium
2024,Senior,full-time,Data Scientist,179000,US,0,US,medium
2024,Senior,full-time,Data Scientist,112000,US,0,US,medium
2024,Senior,full-time,Data Manager,96600,US,0,US,medium
2024,Senior,full-time,Data Manager,55200,US,0,US,medium
2024,Senior,full-time,Data Engineer,235700,US,0,US,medium
2024,Senior,full-time,Data Engineer,124400,US,0,US,medium
2024,Senior,full-time,Business Intelligence Analyst,109000,US,0,US,medium
2024,Senior,full-time,Business Intelligence Analyst,62300,US,0,US,medium
2024,Mid,full-time,Data Engineer,144200,US,0,US,medium
2024,Mid,full-time,Data Engineer,72100,US,0,US,medium
2024,Senior,full-time,Business Intelligence,135193,US,0,US,medium
2024,Senior,full-time,Business Intelligence,90129,US,0,US,medium
2024,Mid,full-time,Machine Learning Scientist,165000,US,0,US,medium
2024,Mid,full-time,Machine Learning Scientist,103000,US,0,US,medium
2024,Senior,full-time,Business Intelligence Lead,144300,US,1,US,medium
2024,Senior,full-time,Business Intelligence Lead,104800,US,1,US,medium
2024,Mid,full-time,Data Scientist,212000,US,0,US,medium
2024,Mid,full-time,Data Scientist,93300,US,0,US,medium
2024,Junior,full-time,Data Science,50000,US,0,US,medium
2024,Junior,full-time,Data Science,40000,US,0,US,medium
2024,Mid,full-time,Data Scientist,149925,US,0,US,medium
2024,Mid,full-time,Data Scientist,91260,US,0,US,medium
2024,Mid,full-time,Data Science Engineer,150000,US,0,US,medium
2024,Mid,full-time,Data Science Engineer,140000,US,0,US,medium
2024,Senior,full-time,Data Scientist,212000,US,0,US,medium
2024,Senior,full-time,Data Scientist,93300,US,0,US,medium
2024,Senior,full-time,Data Architect,271500,US,0,US,medium
2024,Senior,full-time,Data Architect,136800,US,0,US,medium
2024,Senior,full-time,Data Scientist,170000,US,0,US,medium
2024,Senior,full-time,Data Scientist,160000,US,0,US,medium
2024,Experienced,full-time,ML Engineer,238500,US,0,US,medium
2024,Experienced,full-time,ML Engineer,183400,US,0,US,medium
2024,Senior,full-time,Data Engineer,193200,US,0,US,medium
2024,Senior,full-time,Data Engineer,154560,US,0,US,medium
2024,Senior,full-time,Machine Learning Engineer,277200,US,0,US,medium
2024,Senior,full-time,Machine Learning Engineer,151600,US,0,US,medium
2024,Senior,full-time,Data Scientist,220800,US,1,US,medium
2024,Senior,full-time,Data Scientist,124800,US,1,US,medium
2024,Mid,full-time,Data Manager,208800,US,1,US,medium
2024,Mid,full-time,Data Manager,177500,US,1,US,medium
2024,Senior,full-time,Data Scientist,205000,US,0,US,medium
2024,Senior,full-time,Data Scientist,139000,US,0,US,medium
2024,Senior,full-time,Data Scientist,175000,US,0,US,medium
2024,Senior,full-time,Data Scientist,157500,US,0,US,medium
2024,Senior,full-time,Data Analyst,150000,US,1,US,medium
2024,Senior,full-time,Data Analyst,135000,US,1,US,medium
2024,Experienced,full-time,Data Engineer,140000,US,0,US,medium
2024,Experienced,full-time,Data Engineer,120000,US,0,US,medium
2024,Mid,full-time,Data Product Manager,135000,US,0,US,medium
2024,Mid,full-time,Data Product Manager,115000,US,0,US,medium
2024,Senior,full-time,Research Scientist,240000,US,0,US,medium
2024,Senior,full-time,Research Scientist,133000,US,0,US,medium
2024,Senior,full-time,Machine Learning Engineer,169200,US,0,US,medium
2024,Senior,full-time,Machine Learning Engineer,130100,US,0,US,medium
2024,Experienced,full-time,Data Engineer,150000,US,0,US,medium
2024,Experienced,full-time,Data Engineer,120000,US,0,US,medium
2024,Mid,full-time,Data Manager,100000,US,0,US,medium
2024,Mid,full-time,Data Manager,90000,US,0,US,medium
2024,Senior,full-time,Research Scientist,300000,CA,1,CA,medium
2024,Senior,full-time,Research Scientist,190000,CA,1,CA,medium
2024,Senior,full-time,Machine Learning Engineer,193000,CA,0,CA,medium
2024,Senior,full-time,Machine Learning Engineer,154400,CA,0,CA,medium
2024,Senior,full-time,Data Scientist,200000,US,0,US,medium
2024,Senior,full-time,Data Scientist,180000,US,0,US,medium
2024,Senior,full-time,Data Scientist,209000,US,1,US,medium
2024,Senior,full-time,Data Scientist,145350,US,1,US,medium
2024,Senior,full-time,Robotics Engineer,190000,US,0,US,medium
2024,Senior,full-time,Robotics Engineer,152000,US,0,US,medium
2024,Mid,full-time,Data Scientist,212800,US,0,US,large
2024,Mid,full-time,Data Scientist,111600,US,0,US,large
2024,Senior,full-time,Research Engineer,240000,US,0,US,medium
2024,Senior,full-time,Research Engineer,133000,US,0,US,medium
2024,Mid,full-time,Data Scientist,196400,US,0,US,medium
2024,Mid,full-time,Data Scientist,174117,US,0,US,medium
2024,Mid,full-time,Applied Scientist,222200,US,0,US,large
2024,Mid,full-time,Applied Scientist,136000,US,0,US,large
2024,Senior,full-time,Lead Data Scientist,105555,DE,1,DE,large
2024,Junior,full-time,Data Analyst,110000,US,0,US,medium
2024,Junior,full-time,Data Analyst,80000,US,0,US,medium
2024,Experienced,full-time,Machine Learning Engineer,233500,US,0,US,medium
2024,Junior,full-time,Business Intelligence Analyst,192300,US,0,US,medium
2024,Junior,full-time,Business Intelligence Analyst,120200,US,0,US,medium
2024,Senior,full-time,Data Engineer,238000,US,0,US,medium
2024,Senior,full-time,Data Engineer,158000,US,0,US,medium
2024,Senior,full-time,Machine Learning Engineer,254000,US,0,US,medium
2024,Senior,full-time,Machine Learning Engineer,200000,US,0,US,medium
2024,Junior,full-time,Research Scientist,253000,US,0,US,medium
2024,Junior,full-time,Research Scientist,160000,US,0,US,medium
2024,Junior,full-time,Machine Learning Engineer,108806,US,0,US,medium
2024,Junior,full-time,Machine Learning Engineer,82909,US,0,US,medium
2024,Senior,full-time,MLOps Engineer,200000,US,0,US,medium
2024,Senior,full-time,MLOps Engineer,160000,US,0,US,medium
2024,Senior,full-time,Data Engineer,185000,US,0,US,medium
2024,Senior,full-time,Data Engineer,160000,US,0,US,medium
2024,Senior,full-time,Data Analyst,198000,US,0,US,medium
2024,Senior,full-time,Data Analyst,108000,US,0,US,medium
2024,Senior,full-time,Data Scientist,245000,US,0,US,medium
2024,Senior,full-time,Data Scientist,185000,US,0,US,medium
2024,Senior,full-time,Applied Scientist,249700,US,1,US,medium
2024,Senior,full-time,Applied Scientist,156300,US,1,US,medium
2024,Senior,full-time,Machine Learning Engineer,254000,US,0,US,medium
2024,Senior,full-time,Machine Learning Engineer,204000,US,0,US,medium
2024,Senior,full-time,Research Engineer,203000,US,0,US,medium
2024,Senior,full-time,Research Engineer,112000,US,0,US,medium
2024,Mid,full-time,Data Scientist,155000,US,0,US,medium
2024,Mid,full-time,Data Scientist,139000,US,0,US,medium
2024,Senior,full-time,Data Science,237500,US,0,US,medium
2024,Senior,full-time,Data Science,192000,US,0,US,medium
2024,Senior,full-time,Data Engineer,300000,US,0,US,medium
2024,Senior,full-time,Data Engineer,244000,US,0,US,medium
2024,Senior,full-time,Data Quality Manager,162000,US,1,US,medium
2024,Senior,full-time,Data Quality Manager,117000,US,1,US,medium
2024,Senior,full-time,Data Scientist,285200,US,1,US,medium
2024,Senior,full-time,Data Scientist,168600,US,1,US,medium
2024,Senior,full-time,Machine Learning Engineer,221000,US,0,US,medium
2024,Senior,full-time,Machine Learning Engineer,185000,US,0,US,medium
2024,Senior,full-time,Machine Learning Engineer,184800,CA,1,CA,medium
2024,Senior,full-time,Machine Learning Engineer,123200,CA,1,CA,medium
2024,Senior,full-time,Data Engineer,221000,US,0,US,medium
2024,Senior,full-time,Data Engineer,185000,US,0,US,medium
2024,Mid,full-time,Data Scientist,135000,US,0,US,medium
2024,Mid,full-time,Data Scientist,110000,US,0,US,medium
2024,Senior,full-time,Data Engineer,222200,US,0,US,medium
2024,Senior,full-time,Data Engineer,150900,US,0,US,medium
2024,Senior,full-time,Data Science,245000,US,0,US,medium
2024,Senior,full-time,Data Science,185000,US,0,US,medium
2024,Senior,full-time,Data Scientist,202800,US,0,US,medium
2024,Senior,full-time,Data Scientist,115000,US,0,US,medium
2024,Senior,full-time,Machine Learning Engineer,254000,US,0,US,medium
2024,Senior,full-time,Machine Learning Engineer,204000,US,0,US,medium
2024,Senior,full-time,Data Scientist,155000,US,0,US,medium
2024,Senior,full-time,Data Scientist,139500,US,0,US,medium
2024,Junior,full-time,Data Analyst,71250,US,1,US,medium
2024,Junior,full-time,Data Analyst,57000,US,1,US,medium
2024,Senior,full-time,Data Engineer,200000,US,0,US,medium
2024,Senior,full-time,Data Engineer,180000,US,0,US,medium
2024,Senior,full-time,Machine Learning Engineer,159550,US,0,US,medium
2024,Senior,full-time,Machine Learning Engineer,113000,US,0,US,medium
2024,Senior,full-time,Data Scientist,225000,US,0,US,medium
2024,Senior,full-time,Data Scientist,175000,US,0,US,medium
2024,Mid,full-time,Data Engineer,130000,US,1,US,medium
2024,Mid,full-time,Data Engineer,100000,US,1,US,medium
2024,Senior,full-time,Data Scientist,170000,US,1,US,medium
2024,Senior,full-time,Data Scientist,150000,US,1,US,medium
2024,Senior,full-time,Applied Research Scientist,66666,DE,0,DE,small
2024,Senior,full-time,Data Scientist,226500,US,1,US,medium
2024,Senior,full-time,Data Scientist,110900,US,1,US,medium
2024,Senior,full-time,Business Intelligence,115254,US,1,US,medium
2024,Senior,full-time,Business Intelligence,85393,US,1,US,medium
2024,Junior,full-time,Business Intelligence Analyst,95166,US,0,US,medium
2024,Junior,full-time,Business Intelligence Analyst,63444,US,0,US,medium
2024,Mid,full-time,Machine Learning Engineer,250900,US,0,US,medium
2024,Mid,full-time,Machine Learning Engineer,135200,US,0,US,medium
2024,Senior,full-time,Prompt Engineer,217508,US,0,US,medium
2024,Senior,full-time,Prompt Engineer,177961,US,0,US,medium
2024,Mid,full-time,Data Science,100000,GB,0,GB,medium
2024,Mid,full-time,Data Science,100000,GB,0,GB,medium
2024,Mid,full-time,ML Engineer,140000,US,0,US,medium
2024,Mid,full-time,ML Engineer,110000,US,0,US,medium
2024,Mid,full-time,Data Engineer,140000,CA,0,CA,medium
2024,Mid,full-time,Data Engineer,65000,CA,0,CA,medium
2024,Senior,full-time,Research Scientist,206800,CA,0,CA,medium
2024,Senior,full-time,Research Scientist,119900,CA,0,CA,medium
2024,Senior,full-time,Data Scientist,185000,US,0,US,medium
2024,Senior,full-time,Data Scientist,100200,US,0,US,medium
2024,Senior,full-time,Data Engineer,200000,US,0,US,medium
2024,Senior,full-time,Data Engineer,100200,US,0,US,medium
2024,Senior,full-time,Business Intelligence,246000,US,0,US,medium
2024,Senior,full-time,Business Intelligence,132600,US,0,US,medium
2024,Senior,full-time,Data Scientist,238400,US,0,US,medium
2024,Senior,full-time,Data Scientist,140300,US,0,US,medium
2024,Mid,full-time,Business Intelligence Engineer,89500,US,1,US,medium
2024,Mid,full-time,Business Intelligence Engineer,65000,US,1,US,medium
2024,Mid,full-time,Data Science,180000,US,0,US,medium
2024,Mid,full-time,Data Science,130000,US,0,US,medium
2024,Senior,full-time,Machine Learning Scientist,220000,US,0,US,medium
2024,Senior,full-time,Machine Learning Scientist,137500,US,0,US,medium
2024,Senior,full-time,Data Scientist,215000,US,0,US,medium
2024,Senior,full-time,Data Scientist,100200,US,0,US,medium
2024,Senior,full-time,Data Scientist,150000,US,0,US,medium
2024,Senior,full-time,Data Scientist,85000,US,0,US,medium
2024,Mid,full-time,Data Engineer,136363,CH,0.5,CH,large
2024,Senior,part-time,Data Architect,212000,US,0,US,medium
2024,Senior,part-time,Data Architect,93300,US,0,US,medium
2024,Mid,full-time,Data Product Owner,321830,US,0,US,medium
2024,Mid,full-time,Data Product Owner,124690,US,0,US,medium
2024,Senior,full-time,MLOps Engineer,210000,US,0,US,medium
2024,Senior,full-time,MLOps Engineer,117800,US,0,US,medium
2024,Senior,full-time,Data Specialist,224800,US,0,US,medium
2024,Senior,full-time,Data Specialist,127000,US,0,US,medium
2024,Senior,full-time,Data Engineer,182600,US,0,US,medium
2024,Senior,full-time,Data Engineer,105800,US,0,US,medium
2024,Senior,full-time,Data Manager,122116,CA,0,CA,medium
2024,Senior,full-time,Data Manager,97693,CA,0,CA,medium
2024,Mid,full-time,Analytics Engineer,174000,US,0,US,medium
2024,Mid,full-time,Analytics Engineer,97300,US,0,US,medium
2024,Senior,full-time,Data Analyst,96600,US,0,US,medium
2024,Senior,full-time,Data Analyst,55200,US,0,US,medium
2024,Senior,full-time,Data Architect,186000,US,0,US,medium
2024,Senior,full-time,Data Architect,81800,US,0,US,medium
2024,Senior,full-time,Machine Learning Scientist,220000,US,0,US,medium
2024,Senior,full-time,Machine Learning Scientist,137500,US,0,US,medium
2024,Mid,full-time,Business Intelligence Engineer,89500,US,1,US,medium
2024,Mid,full-time,Business Intelligence Engineer,65000,US,1,US,medium
2024,Junior,full-time,Data Analyst,140000,US,0,US,medium
2024,Junior,full-time,Data Analyst,112000,US,0,US,medium
2024,Senior,full-time,Data Engineer,217508,US,0,US,medium
2024,Senior,full-time,Data Engineer,177961,US,0,US,medium
2024,Mid,full-time,Data Scientist,115000,US,0,US,medium
2024,Mid,full-time,Data Scientist,90950,US,0,US,medium
2024,Senior,full-time,Data Scientist,198000,US,0,US,medium
2024,Senior,full-time,Data Scientist,144000,US,0,US,medium
2024,Senior,full-time,Data Analyst,132974,US,0,US,medium
2024,Senior,full-time,Data Analyst,88670,US,0,US,medium
2024,Senior,full-time,Business Intelligence Analyst,140000,GB,0,GB,medium
2024,Senior,full-time,Business Intelligence Analyst,92500,GB,0,GB,medium
2024,Senior,full-time,Data Scientist,286000,US,0,US,medium
2024,Senior,full-time,Data Scientist,143000,US,0,US,medium
2024,Mid,full-time,Data Analyst,80000,US,0,US,medium
2024,Mid,full-time,Data Analyst,70000,US,0,US,medium
2024,Senior,full-time,Data Science,200000,US,0,US,medium
2024,Senior,full-time,Data Science,170000,US,0,US,medium
2024,Senior,full-time,Data Analyst,192500,US,1,US,medium
2024,Senior,full-time,Data Analyst,122500,US,1,US,medium
2024,Senior,full-time,Business Intelligence Analyst,198200,US,0,US,medium
2024,Senior,full-time,Business Intelligence Analyst,113100,US,0,US,medium
2024,Senior,full-time,Data Architect,135127,US,1,US,medium
2024,Senior,full-time,Data Architect,119250,US,1,US,medium
2024,Mid,full-time,Data Analytics Manager,160000,US,1,US,medium
2024,Mid,full-time,Data Analytics Manager,130000,US,1,US,medium
2024,Mid,full-time,Encounter Data Management Professional,65600,US,0,US,medium
2024,Mid,full-time,Encounter Data Management Professional,47700,US,0,US,medium
2024,Senior,full-time,Machine Learning Engineer,229900,US,0,US,medium
2024,Senior,full-time,Machine Learning Engineer,201400,US,0,US,medium
2024,Senior,full-time,Data Scientist,185400,US,0,US,medium
2024,Senior,full-time,Data Scientist,92700,US,0,US,medium
2024,Senior,full-time,Research Scientist,211900,US,0,US,medium
2024,Senior,full-time,Research Scientist,113700,US,0,US,medium
2024,Mid,full-time,Data Scientist,170000,US,1,US,medium
2024,Mid,full-time,Data Scientist,90000,US,1,US,medium
2024,Mid,full-time,Data Engineer,198000,US,1,US,medium
2024,Mid,full-time,Data Engineer,132000,US,1,US,medium
2024,Senior,full-time,Research Engineer,235680,US,0,US,medium
2024,Senior,full-time,Research Engineer,153040,US,0,US,medium
2024,Experienced,full-time,AI Engineer,240000,US,0,US,medium
2024,Experienced,full-time,AI Engineer,150000,US,0,US,medium
2024,Experienced,full-time,Business Intelligence Analyst,180000,US,0,US,medium
2024,Experienced,full-time,Business Intelligence Analyst,130000,US,0,US,medium
2024,Experienced,full-time,Data Engineer,312287,US,0,US,medium
2024,Experienced,full-time,Data Engineer,208122,US,0,US,medium
2024,Senior,full-time,Machine Learning Engineer,157476,US,1,US,medium
2024,Senior,full-time,Machine Learning Engineer,104981,US,1,US,medium
2024,Senior,full-time,Data Engineer,180000,US,1,US,medium
2024,Senior,full-time,Data Engineer,110000,US,1,US,medium
2024,Mid,full-time,Data Modeler,185800,US,0,US,medium
2024,Mid,full-time,Data Modeler,93400,US,0,US,medium
2024,Senior,full-time,Machine Learning Scientist,175000,US,0,US,medium
2024,Senior,full-time,Machine Learning Scientist,145000,US,0,US,medium
2024,Mid,full-time,Machine Learning Engineer,223600,US,0,US,large
2024,Mid,full-time,Machine Learning Engineer,115000,US,0,US,large
2024,Junior,full-time,Research Analyst,80000,US,0,US,medium
2024,Junior,full-time,Research Analyst,50000,US,0,US,medium
2024,Mid,full-time,ML Engineer,230000,US,1,US,medium
2024,Mid,full-time,ML Engineer,150000,US,1,US,medium
2024,Mid,full-time,Data Engineer,118300,CA,0,CA,medium
2024,Mid,full-time,Data Engineer,94600,CA,0,CA,medium
2024,Senior,full-time,Data Engineer,135000,US,1,US,medium
2024,Senior,full-time,Data Engineer,110000,US,1,US,medium
2024,Senior,full-time,Machine Learning Scientist,196350,US,1,US,medium
2024,Senior,full-time,Machine Learning Scientist,127500,US,1,US,medium
2024,Mid,full-time,Data Scientist,116259,AU,0,AU,medium
2024,Mid,full-time,Data Scientist,88995,AU,0,AU,medium
2024,Junior,full-time,Data Science,46080,US,0,US,medium
2024,Junior,full-time,Data Science,37120,US,0,US,medium
2024,Mid,full-time,Business Intelligence Analyst,150000,US,0,US,medium
2024,Mid,full-time,Business Intelligence Analyst,100000,US,0,US,medium
2024,Mid,full-time,Data Scientist,135000,US,0,US,medium
2024,Mid,full-time,Data Scientist,110000,US,0,US,medium
2024,Senior,full-time,Data Architect,231600,US,1,US,medium
2024,Senior,full-time,Data Architect,154400,US,1,US,medium
2024,Senior,full-time,Data Engineer,190000,US,0,US,medium
2024,Senior,full-time,Data Engineer,167000,US,0,US,medium
2024,Senior,full-time,Business Intelligence Engineer,147600,US,0,US,medium
2024,Senior,full-time,Business Intelligence Engineer,106300,US,0,US,medium
2024,Senior,full-time,Analytics Engineer,145000,US,1,US,medium
2024,Senior,full-time,Analytics Engineer,130000,US,1,US,medium
2024,Senior,full-time,Data Analyst,81250,GB,0,GB,medium
2024,Senior,full-time,Data Analyst,75000,GB,0,GB,medium
2024,Mid,full-time,Data Analyst,70000,US,0,US,medium
2024,Mid,full-time,Data Analyst,60000,US,0,US,medium
2024,Senior,full-time,Data Engineer,210000,US,1,US,medium
2024,Senior,full-time,Data Engineer,190000,US,1,US,medium
2024,Senior,full-time,Data Science Consultant,122000,US,0,US,medium
2024,Senior,full-time,Data Science Consultant,94000,US,0,US,medium
2024,Junior,full-time,Data Analyst,83300,US,0,US,medium
2024,Junior,full-time,Data Analyst,47500,US,0,US,medium
2024,Senior,full-time,Data Scientist,190000,US,1,US,medium
2024,Senior,full-time,Data Scientist,155000,US,1,US,medium
2024,Senior,full-time,Data Engineer,160000,US,0,US,medium
2024,Senior,full-time,Data Engineer,94000,US,0,US,medium
2024,Senior,full-time,Data Engineer,122000,US,0,US,medium
2024,Senior,full-time,Data Engineer,94500,US,0,US,medium
2024,Mid,full-time,Data Manager,150000,CA,0,CA,medium
2024,Mid,full-time,Data Manager,110000,CA,0,CA,medium
2024,Junior,full-time,Machine Learning Engineer,157900,CA,1,CA,medium
2024,Junior,full-time,Machine Learning Engineer,105300,CA,1,CA,medium
2024,Mid,full-time,Business Intelligence Analyst,58000,US,0,US,medium
2024,Mid,full-time,Business Intelligence Analyst,48000,US,0,US,medium
2024,Mid,full-time,Data Engineer,97000,US,0,US,medium
2024,Mid,full-time,Data Engineer,62000,US,0,US,medium
2024,Mid,full-time,Data Scientist,194200,US,0,US,medium
2024,Mid,full-time,Data Scientist,110400,US,0,US,medium
2024,Senior,full-time,Data Analyst,96600,US,0,US,medium
2024,Senior,full-time,Data Analyst,55200,US,0,US,medium
2024,Mid,full-time,Machine Learning Engineer,174000,US,1,US,medium
2024,Mid,full-time,Machine Learning Engineer,147900,US,1,US,medium
2024,Mid,full-time,Applied Scientist,250000,US,0,US,medium
2024,Mid,full-time,Applied Scientist,170000,US,0,US,medium
2024,Senior,full-time,BI Analyst,130000,US,0,US,medium
2024,Senior,full-time,BI Analyst,110000,US,0,US,medium
2024,Senior,full-time,Data Science Consultant,112000,US,0,US,medium
2024,Senior,full-time,Data Science Consultant,109000,US,0,US,medium
2024,Senior,full-time,Data Architect,175000,US,0,US,medium
2024,Senior,full-time,Data Architect,150000,US,0,US,medium
2024,Senior,full-time,Data Architect,150000,US,1,US,medium
2024,Senior,full-time,Data Architect,120000,US,1,US,medium
2024,Senior,full-time,Data Engineer,145000,US,0,US,medium
2024,Senior,full-time,Data Engineer,104000,US,0,US,medium
2024,Junior,full-time,Data Analyst,40000,BR,0,BR,medium
2024,Junior,full-time,Data Analyst,30000,BR,0,BR,medium
2024,Senior,full-time,Business Intelligence Engineer,202800,US,1,US,medium
2024,Senior,full-time,Business Intelligence Engineer,115000,US,1,US,medium
2024,Mid,full-time,Applied Scientist,250000,US,0,US,medium
2024,Mid,full-time,Applied Scientist,170000,US,0,US,medium
2024,Senior,full-time,Machine Learning Engineer,310000,US,0,US,medium
2024,Senior,full-time,Data Integration Engineer,148000,US,0,US,medium
2024,Senior,full-time,Data Integration Engineer,100000,US,0,US,medium
2024,Senior,full-time,Machine Learning Engineer,310000,US,0,US,medium
2024,Mid,full-time,Data Analyst,135000,US,0,US,medium
2024,Mid,full-time,Data Analyst,120000,US,0,US,medium
2024,Senior,full-time,Data Engineer,198433,US,1,US,medium
2024,Senior,full-time,Data Engineer,119060,US,1,US,medium
2024,Senior,full-time,ML Engineer,235000,US,1,US,medium
2024,Senior,full-time,ML Engineer,175000,US,1,US,medium
2024,Senior,full-time,Research Engineer,196720,US,0,US,medium
2024,Senior,full-time,Research Engineer,113210,US,0,US,medium
2024,Senior,full-time,Business Intelligence Engineer,204500,US,0,US,medium
2024,Senior,full-time,Business Intelligence Engineer,139000,US,0,US,medium
2024,Senior,full-time,Machine Learning Engineer,270000,US,0,US,medium
2024,Senior,full-time,Machine Learning Engineer,153000,US,0,US,medium
2024,Mid,full-time,Data Integration Specialist,93750,GB,1,GB,medium
2024,Mid,full-time,Data Integration Specialist,68750,GB,1,GB,medium
2024,Junior,full-time,Data Analyst,93500,US,0,US,medium
2024,Junior,full-time,Data Analyst,53300,US,0,US,medium
2024,Senior,full-time,Machine Learning Engineer,179000,US,0,US,medium
2024,Senior,full-time,Machine Learning Engineer,112000,US,0,US,medium
2024,Senior,full-time,Data Analyst,197100,US,1,US,medium
2024,Senior,full-time,Data Analyst,131414,US,1,US,medium
2024,Junior,full-time,Data Analyst,45625,GB,0,GB,medium
2024,Junior,full-time,Data Analyst,42500,GB,0,GB,medium
2024,Senior,full-time,Data Scientist,197000,US,0,US,medium
2024,Senior,full-time,Data Scientist,106000,US,0,US,medium
2024,Junior,full-time,Machine Learning Operations Engineer,160000,US,0,US,medium
2024,Junior,full-time,Machine Learning Operations Engineer,140000,US,0,US,medium
2024,Senior,full-time,Data Scientist,220000,US,0,US,medium
2024,Senior,full-time,Data Scientist,170000,US,0,US,medium
2024,Senior,full-time,Data Analyst,140000,US,0,US,medium
2024,Senior,full-time,Data Analyst,100000,US,0,US,medium
2024,Experienced,full-time,Machine Learning Engineer,259850,US,0,US,medium
2024,Experienced,full-time,Machine Learning Engineer,179200,US,0,US,medium
2024,Senior,full-time,Data Analyst,130000,US,1,US,medium
2024,Senior,full-time,Data Analyst,120000,US,1,US,medium
2024,Senior,full-time,Machine Learning Engineer,283780,US,0,US,medium
2024,Senior,full-time,Machine Learning Engineer,233840,US,0,US,medium
2024,Senior,full-time,Machine Learning Infrastructure Engineer,300000,US,0,US,medium
2024,Senior,full-time,Machine Learning Infrastructure Engineer,180000,US,0,US,medium
2024,Senior,full-time,Applied Scientist,260000,US,0,US,large
2024,Senior,full-time,Applied Scientist,136000,US,0,US,large
2024,Senior,full-time,Applied Scientist,260000,US,0,US,large
2024,Senior,full-time,Applied Scientist,136000,US,0,US,large
2024,Senior,full-time,Research Scientist,247600,US,0,US,large
2024,Senior,full-time,Research Scientist,127300,US,0,US,large
2024,Senior,full-time,Data Scientist,185000,US,0,US,medium
2024,Senior,full-time,Data Scientist,175000,US,0,US,medium
2024,Mid,full-time,Data Scientist,110000,US,1,US,medium
2024,Mid,full-time,Data Scientist,90000,US,1,US,medium
2024,Senior,full-time,Machine Learning Engineer,215000,US,0,US,medium
2024,Senior,full-time,Machine Learning Engineer,160000,US,0,US,medium
2024,Senior,full-time,Analytics Engineer,190000,US,1,US,medium
2024,Senior,full-time,Analytics Engineer,137871,US,1,US,medium
2024,Mid,full-time,Data Engineer,142500,US,0,US,medium
2024,Mid,full-time,Data Engineer,120000,US,0,US,medium
2024,Senior,full-time,Machine Learning Engineer,324000,US,0,US,medium
2024,Senior,full-time,Machine Learning Engineer,159000,US,0,US,medium
2024,Mid,full-time,Data Scientist,247600,US,0,US,large
2024,Mid,full-time,Data Scientist,127300,US,0,US,large
2024,Mid,full-time,Data Developer,100000,US,1,US,medium
2024,Mid,full-time,Data Developer,85000,US,1,US,medium
2024,Mid,full-time,Data Science,250000,US,0,US,medium
2024,Mid,full-time,Data Science,190000,US,0,US,medium
2024,Senior,full-time,Business Intelligence,190000,US,1,US,medium
2024,Senior,full-time,Business Intelligence,139600,US,1,US,medium
2024,Mid,full-time,Business Intelligence Analyst,135000,US,0,US,medium
2024,Mid,full-time,Business Intelligence Analyst,125000,US,0,US,medium
2024,Mid,full-time,AI Engineer,210000,GB,0,GB,medium
2024,Mid,full-time,AI Engineer,50000,GB,0,GB,medium
2024,Senior,full-time,Machine Learning Engineer,309000,US,0,US,medium
